Customer_ID,Product,Predicted_Likelihood
CUS002939,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002939,10,1.0
CUS002939,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002939,120 capacity,1.0
CUS002939,150kg Spring Scale,1.0
CUS002940,000 Seeds,1.0
CUS002940,000 Seeds - Below 10 bags,1.0
CUS002940,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002940,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002940,10,1.0
CUS002940,10-12cm (Jumbo),1.0
CUS002940,1000 Layers Business Plan (2022 Edition),1.0
CUS002940,120 Eggs Incubator,1.0
CUS002940,150kg Spring Scale,1.0
CUS002940,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002941,(Organic Fertilizer and Soil Conditioner,1.0
CUS002941,000 Seeds - Below 10 bags,1.0
CUS002941,000),1.0
CUS002941,10,1.0
CUS002941,1000 Layers Business Plan (2022 Edition),1.0
CUS002941,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002941,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002941,13hp and 17hp) - 7hp,1.0
CUS002941,150kg Spring Scale,1.0
CUS002941,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS002942,"""KAAS-TOLTRA 250",1.0
CUS002942,(Organic Fertilizer and Soil Conditioner,1.0
CUS002942,000 Seeds,1.0
CUS002942,000 Seeds - Below 10 bags,1.0
CUS002942,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002942,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002942,100g,1.0
CUS002942,120 Eggs Incubator,1.0
CUS002942,120 capacity,1.0
CUS002942,128 Birds Layer Cages (Premium,1.0
CUS002943,"""KAAS-TOLTRA 250",1.0
CUS002943,000 Seeds,1.0
CUS002943,000 Seeds - Below 10 bags,1.0
CUS002943,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002943,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002943,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002943,1000 Layers Business Plan (2022 Edition),1.0
CUS002943,100g,1.0
CUS002943,120 Eggs Incubator,1.0
CUS002943,13hp and 17hp) - 7hp,1.0
CUS002944,(Organic Fertilizer and Soil Conditioner,1.0
CUS002944,000 Seeds,1.0
CUS002944,000 Seeds - 10 bags and above,1.0
CUS002944,000 Seeds - Below 10 bags,1.0
CUS002944,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002944,10-12cm (Jumbo),1.0
CUS002944,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002944,100g,1.0
CUS002944,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002944,120 Eggs Incubator,1.0
CUS002945,000 Seeds,1.0
CUS002945,000 Seeds - 10 bags and above,1.0
CUS002945,000 Seeds - Below 10 bags,1.0
CUS002945,000),1.0
CUS002945,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002945,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002945,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002945,10,1.0
CUS002945,10-12cm (Jumbo),1.0
CUS002945,1000 Layers Business Plan (2022 Edition),1.0
CUS002946,"""KAAS-TOLTRA 250",1.0
CUS002946,000 Seeds - Below 10 bags,1.0
CUS002946,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002946,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002946,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002946,1000 Layers Business Plan (2022 Edition),1.0
CUS002946,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002946,100g,1.0
CUS002946,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002946,120 capacity,1.0
CUS002947,000 Seeds,1.0
CUS002947,000 Seeds - 10 bags and above,1.0
CUS002947,000 Seeds - Below 10 bags,1.0
CUS002947,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002947,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002947,10-12cm (Jumbo),1.0
CUS002947,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002947,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002947,120 Eggs Incubator,1.0
CUS002947,128 Birds Layer Cages (Premium,1.0
CUS002948,"""KAAS-TOLTRA 250",1.0
CUS002948,000 Seeds,1.0
CUS002948,000),1.0
CUS002948,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002948,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002948,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002948,10-12cm (Jumbo),1.0
CUS002948,100g,1.0
CUS002948,128 Birds Layer Cages (Premium,1.0
CUS002948,13hp and 17hp) - 7hp,1.0
CUS002949,"""KAAS-TOLTRA 250",1.0
CUS002949,(Organic Fertilizer and Soil Conditioner,1.0
CUS002949,000 Seeds,1.0
CUS002949,000 Seeds - Below 10 bags,1.0
CUS002949,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002949,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002949,10-12cm (Jumbo),1.0
CUS002949,1000 Layers Business Plan (2022 Edition),1.0
CUS002949,100g,1.0
CUS002949,120 Eggs Incubator,1.0
CUS002950,(Organic Fertilizer and Soil Conditioner,1.0
CUS002950,000 Seeds,1.0
CUS002950,000 Seeds - 10 bags and above,1.0
CUS002950,000),1.0
CUS002950,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002950,10,1.0
CUS002950,10-12cm (Jumbo),1.0
CUS002950,100g,1.0
CUS002950,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002950,2 males [800g],1.0
CUS002951,(Organic Fertilizer and Soil Conditioner,1.0
CUS002951,000 Seeds,1.0
CUS002951,000 Seeds - 10 bags and above,1.0
CUS002951,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002951,10,1.0
CUS002951,10-12cm (Jumbo),1.0
CUS002951,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002951,120 capacity,1.0
CUS002951,2 males [800g],1.0
CUS002951,2 t/hr Manure dryer,1.0
CUS002953,"""KAAS-TOLTRA 250",1.0
CUS002953,(Organic Fertilizer and Soil Conditioner,1.0
CUS002953,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002953,120 Eggs Incubator,1.0
CUS002953,128 Birds Layer Cages (Premium,1.0
CUS002953,13hp and 17hp) - 7hp,1.0
CUS002953,150kg Spring Scale,1.0
CUS002953,1L,1.0
CUS002953,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS002953,2 males [800g],1.0
CUS002954,(Organic Fertilizer and Soil Conditioner,1.0
CUS002954,000 Seeds - 10 bags and above,1.0
CUS002954,000 Seeds - Below 10 bags,1.0
CUS002954,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002954,10-12cm (Jumbo),1.0
CUS002954,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002954,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002954,120 Eggs Incubator,1.0
CUS002954,13hp and 17hp) - 7hp,1.0
CUS002954,1L,1.0
CUS002955,000 Seeds,1.0
CUS002955,000),1.0
CUS002955,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002955,10-12cm (Jumbo),1.0
CUS002955,1000 Layers Business Plan (2022 Edition),1.0
CUS002955,100g,1.0
CUS002955,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002955,120 Eggs Incubator,1.0
CUS002955,13hp and 17hp) - 7hp,1.0
CUS002955,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002956,000 Seeds,1.0
CUS002956,120 Eggs Incubator,1.0
CUS002956,128 Birds Layer Cages (Premium,1.0
CUS002956,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002956,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS002956,2 males [800g],1.0
CUS002956,20kg Weighing Scale,1.0
CUS002956,256 Eggs Incubator,1.0
CUS002956,4 Stroke Brushcutter Sprayer with 50 Meters Hose,1.0
CUS002956,4 Stroke Motorized Knapsack Sprayer - 25L,1.0
CUS002957,000 Seeds,1.0
CUS002957,000 Seeds - 10 bags and above,1.0
CUS002957,000),1.0
CUS002957,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002957,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002957,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002957,128 Birds Layer Cages (Premium,1.0
CUS002957,150kg Spring Scale,1.0
CUS002957,2 inches wide (Black/Blue),1.0
CUS002957,20kg Weighing Scale,1.0
CUS002959,000 Seeds,1.0
CUS002959,000 Seeds - 10 bags and above,1.0
CUS002959,000 Seeds - Below 10 bags,1.0
CUS002959,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002959,10-12cm (Jumbo),1.0
CUS002959,1000 Layers Business Plan (2022 Edition),1.0
CUS002959,100g,1.0
CUS002959,120 Eggs Incubator,1.0
CUS002959,120 capacity,1.0
CUS002959,150kg Spring Scale,1.0
CUS002960,"""KAAS-TOLTRA 250",1.0
CUS002960,000 Seeds,1.0
CUS002960,000 Seeds - Below 10 bags,1.0
CUS002960,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002960,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002960,1000 Layers Business Plan (2022 Edition),1.0
CUS002960,120 Eggs Incubator,1.0
CUS002960,128 Birds Layer Cages (Premium,1.0
CUS002960,13hp and 17hp) - 7hp,1.0
CUS002960,150kg Spring Scale,1.0
CUS002962,"""KAAS-TOLTRA 250",1.0
CUS002962,(Organic Fertilizer and Soil Conditioner,1.0
CUS002962,000 Seeds,1.0
CUS002962,000 Seeds - 10 bags and above,1.0
CUS002962,000),1.0
CUS002962,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002962,10,1.0
CUS002962,1000 Layers Business Plan (2022 Edition),1.0
CUS002962,100g,1.0
CUS002962,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002963,(Organic Fertilizer and Soil Conditioner,1.0
CUS002963,000),1.0
CUS002963,10,1.0
CUS002963,10-12cm (Jumbo),1.0
CUS002963,100g,1.0
CUS002963,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002963,120 Eggs Incubator,1.0
CUS002963,120 capacity,1.0
CUS002963,13hp and 17hp) - 7hp,1.0
CUS002963,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS002964,000 Seeds,1.0
CUS002964,000 Seeds - 10 bags and above,1.0
CUS002964,000 Seeds - Below 10 bags,1.0
CUS002964,000),1.0
CUS002964,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002964,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002964,10,1.0
CUS002964,1000 Layers Business Plan (2022 Edition),1.0
CUS002964,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002964,100g,1.0
CUS002965,"""KAAS-TOLTRA 250",1.0
CUS002965,(Organic Fertilizer and Soil Conditioner,1.0
CUS002965,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002965,100g,1.0
CUS002965,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002965,120 Eggs Incubator,1.0
CUS002965,120 capacity,1.0
CUS002965,13hp and 17hp) - 7hp,1.0
CUS002965,150kg Spring Scale,1.0
CUS002965,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002966,(Organic Fertilizer and Soil Conditioner,1.0
CUS002966,000 Seeds - Below 10 bags,1.0
CUS002966,000),1.0
CUS002966,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002966,10,1.0
CUS002966,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002966,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002966,150kg Spring Scale,1.0
CUS002966,1L,1.0
CUS002966,2 t/hr Manure dryer,1.0
CUS002967,"""KAAS-TOLTRA 250",1.0
CUS002967,(Organic Fertilizer and Soil Conditioner,1.0
CUS002967,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002967,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002967,10,1.0
CUS002967,10-12cm (Jumbo),1.0
CUS002967,1000 Layers Business Plan (2022 Edition),1.0
CUS002967,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002967,120 capacity,1.0
CUS002967,150kg Spring Scale,1.0
CUS002968,000 Seeds,1.0
CUS002968,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002968,10-12cm (Jumbo),1.0
CUS002968,128 Birds Layer Cages (Premium,1.0
CUS002968,2 males [800g],1.0
CUS002968,2 t/hr Manure dryer,1.0
CUS002968,2-4cm (Fingerlings),1.0
CUS002968,4 Stroke Motorized Knapsack Sprayer - 25L,1.0
CUS002968,4-Week-Old Turkeys – Superior Quality for Optimal Growth and Profitability (6 turkeys/Carton) (Foreign) - Half Carton,1.0
CUS002968,4-in-1 Soil Survey Instrument - pH Meter,1.0
CUS002969,"""KAAS-TOLTRA 250",1.0
CUS002969,000 Seeds,1.0
CUS002969,000 Seeds - 10 bags and above,1.0
CUS002969,000),1.0
CUS002969,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002969,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002969,1000 Layers Business Plan (2022 Edition),1.0
CUS002969,100g,1.0
CUS002969,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002969,120 Eggs Incubator,1.0
CUS002970,"""KAAS-TOLTRA 250",1.0
CUS002970,(Organic Fertilizer and Soil Conditioner,1.0
CUS002970,000 Seeds - Below 10 bags,1.0
CUS002970,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002970,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002970,10,1.0
CUS002970,1000 Layers Business Plan (2022 Edition),1.0
CUS002970,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002970,100g,1.0
CUS002970,120 capacity,1.0
CUS002971,"""KAAS-TOLTRA 250",1.0
CUS002971,(Organic Fertilizer and Soil Conditioner,1.0
CUS002971,000 Seeds,1.0
CUS002971,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002971,1000 Layers Business Plan (2022 Edition),1.0
CUS002971,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002971,100g,1.0
CUS002971,120 Eggs Incubator,1.0
CUS002971,120 capacity,1.0
CUS002971,150kg Spring Scale,1.0
CUS002972,(Organic Fertilizer and Soil Conditioner,1.0
CUS002972,000 Seeds,1.0
CUS002972,000 Seeds - 10 bags and above,1.0
CUS002972,000 Seeds - Below 10 bags,1.0
CUS002972,000),1.0
CUS002972,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002972,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002972,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002972,10,1.0
CUS002972,10-12cm (Jumbo),1.0
CUS002973,"""KAAS-TOLTRA 250",1.0
CUS002973,000 Seeds,1.0
CUS002973,000 Seeds - 10 bags and above,1.0
CUS002973,000 Seeds - Below 10 bags,1.0
CUS002973,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002973,10-12cm (Jumbo),1.0
CUS002973,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002973,100g,1.0
CUS002973,120 Eggs Incubator,1.0
CUS002973,13hp and 17hp) - 7hp,1.0
CUS002974,(Organic Fertilizer and Soil Conditioner,1.0
CUS002974,120 Eggs Incubator,1.0
CUS002974,120 capacity,1.0
CUS002974,13hp and 17hp) - 7hp,1.0
CUS002974,1L,1.0
CUS002974,2 inches wide (Black/Blue),1.0
CUS002974,2 males [800g],1.0
CUS002974,2-4cm (Fingerlings),1.0
CUS002974,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS002974,4 Stroke Brushcutter Sprayer with 50 Meters Hose,1.0
CUS002975,000 Seeds - Below 10 bags,1.0
CUS002975,10,1.0
CUS002975,10-12cm (Jumbo),1.0
CUS002975,1000 Layers Business Plan (2022 Edition),1.0
CUS002975,100g,1.0
CUS002975,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002975,120 Eggs Incubator,1.0
CUS002975,128 Birds Layer Cages (Premium,1.0
CUS002975,13hp and 17hp) - 7hp,1.0
CUS002975,1L,1.0
CUS002976,"""KAAS-TOLTRA 250",1.0
CUS002976,000 Seeds,1.0
CUS002976,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002976,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002976,10-12cm (Jumbo),1.0
CUS002976,1000 Layers Business Plan (2022 Edition),1.0
CUS002976,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002976,100g,1.0
CUS002976,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002976,13hp and 17hp) - 7hp,1.0
CUS002977,(Organic Fertilizer and Soil Conditioner,1.0
CUS002977,000 Seeds,1.0
CUS002977,000 Seeds - 10 bags and above,1.0
CUS002977,000 Seeds - Below 10 bags,1.0
CUS002977,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002977,10-12cm (Jumbo),1.0
CUS002977,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002977,13hp and 17hp) - 7hp,1.0
CUS002977,150kg Spring Scale,1.0
CUS002977,1L,1.0
CUS002978,(Organic Fertilizer and Soil Conditioner,1.0
CUS002978,000 Seeds,1.0
CUS002978,000 Seeds - Below 10 bags,1.0
CUS002978,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002978,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002978,10-12cm (Jumbo),1.0
CUS002978,1000 Layers Business Plan (2022 Edition),1.0
CUS002978,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002978,100g,1.0
CUS002978,120 Eggs Incubator,1.0
CUS002979,(Organic Fertilizer and Soil Conditioner,1.0
CUS002979,000 Seeds,1.0
CUS002979,000 Seeds - Below 10 bags,1.0
CUS002979,000),1.0
CUS002979,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002979,10,1.0
CUS002979,1000 Layers Business Plan (2022 Edition),1.0
CUS002979,100g,1.0
CUS002979,120 Eggs Incubator,1.0
CUS002979,120 capacity,1.0
CUS002980,"""KAAS-TOLTRA 250",1.0
CUS002980,(Organic Fertilizer and Soil Conditioner,1.0
CUS002980,000 Seeds,1.0
CUS002980,000 Seeds - 10 bags and above,1.0
CUS002980,000 Seeds - Below 10 bags,1.0
CUS002980,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002980,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002980,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002980,10-12cm (Jumbo),1.0
CUS002980,100g,1.0
CUS002981,000 Seeds - Below 10 bags,1.0
CUS002981,000),1.0
CUS002981,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002981,10,1.0
CUS002981,1000 Layers Business Plan (2022 Edition),1.0
CUS002981,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002981,120 Eggs Incubator,1.0
CUS002981,150kg Spring Scale,1.0
CUS002981,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002981,20kg Weighing Scale,1.0
CUS002982,(Organic Fertilizer and Soil Conditioner,1.0
CUS002982,000 Seeds,1.0
CUS002982,000 Seeds - Below 10 bags,1.0
CUS002982,000),1.0
CUS002982,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002982,10,1.0
CUS002982,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002982,100g,1.0
CUS002982,128 Birds Layer Cages (Premium,1.0
CUS002982,13hp and 17hp) - 7hp,1.0
CUS002983,"""KAAS-TOLTRA 250",1.0
CUS002983,000 Seeds,1.0
CUS002983,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002983,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002983,100g,1.0
CUS002983,120 Eggs Incubator,1.0
CUS002983,128 Birds Layer Cages (Premium,1.0
CUS002983,150kg Spring Scale,1.0
CUS002983,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS002983,2 males [800g],1.0
CUS002984,"""KAAS-TOLTRA 250",1.0
CUS002984,000 Seeds - Below 10 bags,1.0
CUS002984,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002984,10,1.0
CUS002984,1000 Layers Business Plan (2022 Edition),1.0
CUS002984,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002984,120 Eggs Incubator,1.0
CUS002984,128 Birds Layer Cages (Premium,1.0
CUS002984,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002984,2 inches wide (Black/Blue),1.0
CUS002985,000 Seeds,1.0
CUS002985,000 Seeds - Below 10 bags,1.0
CUS002985,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002985,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002985,10,1.0
CUS002985,10-12cm (Jumbo),1.0
CUS002985,1000 Layers Business Plan (2022 Edition),1.0
CUS002985,100g,1.0
CUS002985,120 capacity,1.0
CUS002985,13hp and 17hp) - 7hp,1.0
CUS002986,"""KAAS-TOLTRA 250",1.0
CUS002986,000 Seeds,1.0
CUS002986,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002986,1000 Layers Business Plan (2022 Edition),1.0
CUS002986,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002986,120 Eggs Incubator,1.0
CUS002986,120 capacity,1.0
CUS002986,13hp and 17hp) - 7hp,1.0
CUS002986,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS002986,1L,1.0
CUS002987,000 Seeds,1.0
CUS002987,000),1.0
CUS002987,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002987,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002987,10,1.0
CUS002987,10-12cm (Jumbo),1.0
CUS002987,2 inches wide (Black/Blue),1.0
CUS002987,2 males [800g],1.0
CUS002987,2-4cm (Fingerlings),1.0
CUS002987,256 Eggs Incubator,1.0
CUS002988,(Organic Fertilizer and Soil Conditioner,1.0
CUS002988,000 Seeds,1.0
CUS002988,000 Seeds - 10 bags and above,1.0
CUS002988,000 Seeds - Below 10 bags,1.0
CUS002988,000),1.0
CUS002988,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002988,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002988,10,1.0
CUS002988,10-12cm (Jumbo),1.0
CUS002988,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002989,000 Seeds,1.0
CUS002989,000 Seeds - 10 bags and above,1.0
CUS002989,000 Seeds - Below 10 bags,1.0
CUS002989,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002989,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002989,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002989,10,1.0
CUS002989,10-12cm (Jumbo),1.0
CUS002989,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002989,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002990,(Organic Fertilizer and Soil Conditioner,1.0
CUS002990,000),1.0
CUS002990,000) - gas-brooder-htc-digital-thermometer,1.0
CUS002990,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002990,100g,1.0
CUS002990,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002990,120 capacity,1.0
CUS002990,13hp and 17hp) - 7hp,1.0
CUS002990,150kg Spring Scale,1.0
CUS002990,1L,1.0
CUS002991,"""KAAS-TOLTRA 250",1.0
CUS002991,(Organic Fertilizer and Soil Conditioner,1.0
CUS002991,000 Seeds,1.0
CUS002991,000 Seeds - 10 bags and above,1.0
CUS002991,000),1.0
CUS002991,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS002991,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS002991,10-12cm (Jumbo),1.0
CUS002991,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS002991,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS002992,"""KAAS-TOLTRA 250",1.0
CUS002992,000 Seeds,1.0
CUS002992,000 Seeds - 10 bags and above,1.0
